,ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude,geometry
100,AG,Algeria,10774,101223,Belbali,Belbali,3700,1,Y,kcy,Korandje,0,6,Islam,0,0,22,A013,Sub-Saharan Peoples,288,C0199,Songhai,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,29.51367,-2.56296,
101,AG,Algeria,11199,103014,"Berber, Figig","Berber, Figig",79000,1,Y,tzm,"Tamazight, Central Atlas",3,6,Islam,0.019,0,10,A001,Arab World,141,C0045,Berber-Saharan,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,2,Y,31.96320642,-0.961098651,
102,AG,Algeria,12217,104002,"Berber, Imazighen","Berber, Imazighen",1577000,1,Y,tzm,"Tamazight, Central Atlas",3,6,Islam,0.7,0.625,10,A001,Arab World,145,C0049,Berber-Shilha,4,6,"Africa, North and Middle East",AFR,Africa,Y,Y,32,N,33.563667,-0.2859299998,
103,AG,Algeria,12399,104365,"Berber, Kabyle","Berber, Kabyle",5776000,1,Y,kab,Kabyle,5,6,Islam,3,1.8,10,A001,Arab World,142,C0046,Berber-Kabyle,5,6,"Africa, North and Middle East",AFR,Africa,Y,Y,116,N,36.39003,4.55784,
104,AG,Algeria,13669,106536,"Berber, Menasser","Berber, Menasser",79000,1,Y,tzm,"Tamazight, Central Atlas",3,6,Islam,0,0,10,A001,Arab World,145,C0049,Berber-Shilha,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,2,Y,32.94803788,-0.5900394746,
105,AG,Algeria,13842,106837,"Berber, Mozabite","Berber, Mozabite",180000,1,Y,mzb,Tumzabt,3,6,Islam,0,0,10,A001,Arab World,141,C0045,Berber-Saharan,2,6,"Africa, North and Middle East",AFR,Africa,Y,Y,4,Y,32.47268,3.84135,
106,AG,Algeria,10803,101275,"Berber, Rif","Berber, Rif",3100,1,Y,rif,Tarifit,4,6,Islam,0.019,0.005,10,A001,Arab World,143,C0047,Berber-Riff,4,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,35.83907,-0.34831,
107,AG,Algeria,14899,108925,"Berber, Shawiya","Berber, Shawiya",2241000,1,Y,shy,Tachawit,3,6,Islam,0,0,10,A001,Arab World,144,C0048,Berber-Shawiya,6,6,"Africa, North and Middle East",AFR,Africa,Y,Y,45,Y,35.27603,6.93694,
108,AG,Algeria,14911,108945,"Berber, Southern Shilha","Berber, Southern Shilha",6200,1,Y,shi,Tachelhit,4,6,Islam,0.09,0,10,A001,Arab World,145,C0049,Berber-Shilha,3,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,29.29423,-7.3006,
109,AG,Algeria,15609,110235,"Berber, Taznatit","Berber, Taznatit",11000,1,Y,grr,Taznatit,0,6,Islam,0.009,0.009,10,A001,Arab World,141,C0045,Berber-Saharan,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,29.1496,0.10051,
110,AG,Algeria,15473,110042,"Berber, Tidikelt Tamzight","Berber, Tidikelt Tamzight",1000,1,Y,arq,"Arabic, Algerian Spoken",4,6,Islam,0.029,0.01,10,A001,Arab World,141,C0045,Berber-Saharan,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,26.91172,1.79388,
111,AG,Algeria,15572,110182,"Berber, Tougourt","Berber, Tougourt",9200,1,Y,tjo,"Tamazight, Temacine",0,6,Islam,0.05,0.04,10,A001,Arab World,141,C0045,Berber-Saharan,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,33.31437,6.0497,
112,AG,Algeria,11140,102927,British,British,700,4,N,eng,English,5,1,Christianity,71,8,12,A003,Eurasian Peoples,110,C0012,Anglo-Celt,129,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,36.740581,3.047684,
113,AG,Algeria,11321,102070,Chenoua,Chenoua,94000,1,Y,cnu,Chenoua,0,6,Islam,0,0,10,A001,Arab World,142,C0046,Berber-Kabyle,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,2,Y,36.60729,2.19664,
114,AG,Algeria,19206,115066,"Chinese, general","Chinese, general",34000,1,Y,cmn,"Chinese, Mandarin",5,7,Non-Religious,1,0.8,11,A002,East Asian Peoples,161,C0065,Chinese,60,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,N,36.685411,3.21938,
115,AG,Algeria,19007,114916,Deaf,Deaf,210000,1,Y,asp,Algerian Sign Language,1,6,Islam,0.28,,26,A017,Deaf,328,C0252,Deaf,216,6,"Africa, North and Middle East",AFR,Africa,Y,Y,4,N,36.4762,3.5462,
116,AG,Algeria,11234,103059,French,French,13000,3,N,fra,French,5,1,Christianity,66,0.4,12,A003,Eurasian Peoples,172,C0076,French,110,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,31.6094,2.49053,
117,AG,Algeria,12070,103733,Hausa,Hausa,11000,1,Y,hau,Hausa,5,6,Islam,0,0,22,A013,Sub-Saharan Peoples,186,C0090,Hausa,16,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,26.50063207,8.477400933,
118,AG,Algeria,12178,103948,Idaksahak,Idaksahak,2400,1,Y,dsq,Tadaksahak,0,6,Islam,0,0,22,A013,Sub-Saharan Peoples,288,C0199,Songhai,2,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,29.41261534,-3.286603179,
119,AG,Algeria,11764,103063,"Jew, French Speaking","Jew, French",700,1,Y,fra,French,5,4,Ethnic Religions,0,0,15,A006,Jews,197,C0102,Jews,7,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,31.6094,2.49053,
120,AG,Algeria,13819,106804,"Moroccan, Arabic-speaking","Moroccan, Arabic-speaking",173000,1,Y,ary,"Arabic, Moroccan Spoken",4,6,Islam,0.15,0.15,10,A001,Arab World,115,C0017,"Arab, Maghreb",21,6,"Africa, North and Middle East",AFR,Africa,Y,N,3,N,35.672832,-0.6258950004,
121,AG,Algeria,18364,113933,Ouargla,Ouargla,21000,1,Y,oua,Tagargrent,0,6,Islam,0.05,0.02,10,A001,Arab World,141,C0045,Berber-Saharan,1,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,31.94879,5.27286,
122,AG,Algeria,14570,108397,"Romani, Balkan","Romani, Balkan",4300,1,Y,arq,"Arabic, Algerian Spoken",4,6,Islam,0.09,0.09,12,A003,Eurasian Peoples,354,C0279,Romani,17,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,36.62111916,3.096820261,
123,AG,Algeria,14639,108512,Saharawi,Saharawi,210000,1,Y,mey,Hassaniyya,3,6,Islam,0.005,0.005,10,A001,Arab World,112,C0014,"Arab, Hassaniya",5,6,"Africa, North and Middle East",AFR,Africa,Y,Y,4,Y,27.67405367,-8.146384189,
124,AG,Algeria,15077,109534,Spaniard,Spaniard,600,3,N,spa,Spanish,5,1,Christianity,69,0.2,12,A003,Eurasian Peoples,291,C0202,Spanish,49,6,"Africa, North and Middle East",AFR,Africa,Y,N,,N,36.695453,2.989062,
125,AG,Algeria,15226,109776,"Tuareg, Algerian","Tuareg, Algerian",145000,1,Y,aao,"Arabic, Algerian Saharan Spoken",3,6,Islam,0.009,0.009,10,A001,Arab World,307,C0219,Tuareg,3,6,"Africa, North and Middle East",AFR,Africa,Y,Y,3,Y,28.14156,1.84671,
126,AG,Algeria,15608,110233,"Tuareg, Tahaggart","Tuareg, Tahaggart",41000,1,Y,thv,"Tamahaq, Tahaggart",3,6,Islam,0,0,10,A001,Arab World,307,C0219,Tuareg,3,6,"Africa, North and Middle East",AFR,Africa,Y,Y,1,Y,22.48174,6.3768,
127,AG,Algeria,18274,113818,Turk,Turk,3300,1,Y,tur,Turkish,5,6,Islam,0,0,24,A015,Turkic Peoples,309,C0221,Turkish,68,6,"Africa, North and Middle East",AFR,Africa,Y,N,1,Y,36.69981,2.962909,
128,AQ,American Samoa,15741,110448,"Americans, U.S.","Americans, U.S.",1100,5,N,eng,English,5,1,Christianity,91.5,31,18,A009,North American Peoples,109,C0011,Anglo-American,104,1,Australia and Pacific,SOP,Oceania,N,N,,N,-14.31,-170.8,
129,AQ,American Samoa,19007,114916,Deaf,Deaf,300,3,N,xxx,Language unknown,0,1,Christianity,95.1,,26,A017,Deaf,328,C0252,Deaf,216,1,Australia and Pacific,SOP,Oceania,N,Y,,N,-14.316407,-170.744101,
130,AQ,American Samoa,11165,102966,Euronesian,Euronesian,3800,5,N,eng,English,5,1,Christianity,96,26,19,A010,Pacific Islanders,259,C0170,"Pacific Islanders, other",9,1,Australia and Pacific,SOP,Oceania,N,Y,,N,-14.32474,-170.79946,
131,AQ,American Samoa,15175,109692,"Filipino, Tagalog","Filipino, Tagalog",700,5,N,tgl,Tagalog,5,1,Christianity,98,12,17,A008,Malay Peoples,166,C0070,"Filipino, Central",54,1,Australia and Pacific,SOP,Oceania,N,N,,N,-14.281954,-170.694914,
132,AQ,American Samoa,12322,104189,Japanese,Japanese,1000,1,Y,jpn,Japanese,5,2,Buddhism,5,1,11,A002,East Asian Peoples,194,C0099,Japanese,44,1,Australia and Pacific,SOP,Oceania,N,N,1,N,-14.276768,-170.709739,
133,AQ,American Samoa,12795,105225,Korean,Korean,500,5,N,kor,Korean,5,1,Christianity,35,20,11,A002,East Asian Peoples,205,C0111,Korean,48,1,Australia and Pacific,SOP,Oceania,N,N,,N,-14.281501,-170.708377,
134,AQ,American Samoa,14676,108580,Samoan,Samoan,47000,5,N,smo,Samoan,5,1,Christianity,98,25.943,19,A010,Pacific Islanders,269,C0180,Polynesian,6,1,Australia and Pacific,SOP,Oceania,N,Y,,N,-14.29333,-170.70238,
135,AQ,American Samoa,15535,110132,Tokelauan,Tokelauan,90,5,N,tkl,Tokelauan,4,1,Christianity,95,30,19,A010,Pacific Islanders,269,C0180,Polynesian,3,1,Australia and Pacific,SOP,Oceania,N,N,,N,-14.29119,-170.74249,
136,AQ,American Samoa,15554,110155,Tongan,Tongan,700,5,N,ton,Tongan,5,1,Christianity,96.1,22,19,A010,Pacific Islanders,269,C0180,Polynesian,6,1,Australia and Pacific,SOP,Oceania,N,N,,N,-14.31318,-170.74249,
137,AN,Andorra,11140,102927,British,British,900,4,N,eng,English,5,1,Christianity,69,3,12,A003,Eurasian Peoples,110,C0012,Anglo-Celt,129,10,"Europe, Western",EUR,Europe,N,N,,N,42.5463784,1.512425625,
138,AN,Andorra,11108,101896,Catalonian,"Catalonian, Andorran",33000,3,N,cat,Catalan,5,1,Christianity,96,0.587,12,A003,Eurasian Peoples,291,C0202,Spanish,10,10,"Europe, Western",EUR,Europe,N,Y,,N,42.55944861,1.58292558,
139,AN,Andorra,19007,114916,Deaf,Deaf,200,3,N,xxx,Language unknown,0,1,Christianity,90.78,,26,A017,Deaf,328,C0252,Deaf,216,10,"Europe, Western",EUR,Europe,N,Y,,N,42.548474,1.562219,
140,AN,Andorra,11234,103059,French,French,4500,3,N,fra,French,5,1,Christianity,76,0.2,12,A003,Eurasian Peoples,172,C0076,French,110,10,"Europe, Western",EUR,Europe,N,N,,N,42.55153746,1.578741197,
141,AN,Andorra,11871,103305,German,German,600,3,N,deu,"German, Standard",5,1,Christianity,78,1,12,A003,Eurasian Peoples,175,C0079,Germanic,82,10,"Europe, Western",EUR,Europe,N,N,,N,42.510138,1.495969,
142,AN,Andorra,12273,104096,Italian,Italian,600,3,N,ita,Italian,5,1,Christianity,85,1,12,A003,Eurasian Peoples,193,C0098,Italian,60,10,"Europe, Western",EUR,Europe,N,N,,N,42.507921,1.520812,
143,AN,Andorra,13819,106804,"Moroccan, Arabic-speaking","Moroccan, Arabic-speaking",500,1,Y,ary,"Arabic, Moroccan Spoken",4,6,Islam,1,0.699,10,A001,Arab World,115,C0017,"Arab, Maghreb",21,10,"Europe, Western",EUR,Europe,N,N,1,N,42.534721,1.475602,
144,AN,Andorra,14449,108129,Portuguese,Portuguese,12000,4,N,por,Portuguese,5,1,Christianity,95,5.036,12,A003,Eurasian Peoples,271,C0182,"Portuguese, European",47,10,"Europe, Western",EUR,Europe,N,N,,N,42.50461698,1.512446249,
145,AN,Andorra,19211,115527,"South Asian, general","South Asian, general",600,1,Y,hin,Hindi,5,5,Hinduism,1,0.3,21,A012,South Asian Peoples,261,C0172,"South Asian, other",58,10,"Europe, Western",EUR,Europe,N,N,1,N,42.480647,1.53237,
146,AN,Andorra,15077,109534,Spaniard,Spanish,23000,3,N,spa,Spanish,5,1,Christianity,89,0.839,12,A003,Eurasian Peoples,291,C0202,Spanish,49,10,"Europe, Western",EUR,Europe,N,N,,N,42.54865,1.60125,
147,AO,Angola,10168,100093,Afrikaner,Afrikaner,2000,5,N,afr,Afrikaans,5,1,Christianity,97,35,12,A003,Eurasian Peoples,175,C0079,Germanic,14,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-15.25411806,13.57093379,
148,AO,Angola,13289,107169,"Ambo, Ndonga","Ambo, Ndonga",37000,5,N,ndo,Ndonga,5,1,Christianity,95,23,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-17.25975,21.43357,
149,AO,Angola,10918,101570,Bolo,"Bolo, Haka",6000,4,N,blv,Kibala,2,1,Christianity,65,7,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-10.27549,15.10681,
150,AO,Angola,11140,102927,British,British,1100,4,N,eng,English,5,1,Christianity,70,7,12,A003,Eurasian Peoples,110,C0012,Anglo-Celt,129,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-12.73683665,15.74379959,
151,AO,Angola,11069,101838,Cape Verdean,Cape Verdean,89000,4,N,kea,Kabuverdianu,5,1,Christianity,98,4,22,A013,Sub-Saharan Peoples,262,C0173,"Sub-Saharan African, other",17,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-8.60325,13.455789,
152,AO,Angola,19206,115066,"Chinese, general","Chinese, general",363000,1,Y,cmn,"Chinese, Mandarin",5,7,Non-Religious,1.049,0.7,11,A002,East Asian Peoples,161,C0065,Chinese,60,7,"Africa, East and Southern",AFR,Africa,N,N,7,N,-8.843978903,13.22338566,
153,AO,Angola,11365,102181,Chokwe,Chokwe,1703000,5,N,cjk,Cokwe,5,1,Christianity,85,43.801,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",4,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-9.65336,20.16828,
154,AO,Angola,19007,114916,Deaf,Deaf,308000,3,N,xxx,Language unknown,0,1,Christianity,94.09,,26,A017,Deaf,328,C0252,Deaf,216,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-8.823471615,13.26896739,
155,AO,Angola,11545,102579,Dhimba,Dhimba,29000,5,N,dhm,Dhimba,4,1,Christianity,70,25,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-16.55169,13.69577,
156,AO,Angola,19208,101861,"English-Speaking, general","English-Speaking, general",23000,5,N,eng,English,5,1,Christianity,84,25,12,A003,Eurasian Peoples,325,C0239,"Caucasian Peoples, general",8,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-8.837257,13.553865,
157,AO,Angola,11234,103059,French,French,6900,3,N,fra,French,5,1,Christianity,76,0.2,12,A003,Eurasian Peoples,172,C0076,French,110,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-8.987234,13.421692,
158,AO,Angola,11852,103280,Gciriku,"Gciriku, Shimbogedu",42000,5,N,diu,Gciriku,4,1,Christianity,50,35,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-17.76548,20.7608,
159,AO,Angola,14681,108589,Heikum,"Heikum, Kedi",1500,4,N,hgm,Haiom,2,4,Ethnic Religions,10,10,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,3,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-17.019218,21.301622,
160,AO,Angola,12085,103756,Herero,Herero,23000,4,N,her,Herero,5,1,Christianity,95,10,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-16.73662494,14.97918132,
161,AO,Angola,12116,103861,Holu,Holu,50000,4,N,hol,Holu,3,4,Ethnic Religions,50,4,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-8.20931,17.5774,
162,AO,Angola,13154,105927,Kimbundu,Kimbundu,7461000,5,N,kmb,Kimbundu,5,1,Christianity,97.3,22.462,22,A013,Sub-Saharan Peoples,347,C0271,"Bantu, Northwest",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-8.10198,15.05625,
163,AO,Angola,12774,105179,Kongo,Kongo,2828000,5,N,kng,Koongo,5,1,Christianity,94.5,39.309,22,A013,Sub-Saharan Peoples,345,C0269,"Bantu, Kongo",4,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-6.63077,14.3043,
164,AO,Angola,12775,105180,"Kongo, San Salvador","Kongo, San Salvador",18000,5,N,kwy,"Kongo, San Salvador",5,1,Christianity,98,33,22,A013,Sub-Saharan Peoples,345,C0269,"Bantu, Kongo",2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-5.59758,12.48045,
165,AO,Angola,12856,105420,Kung-Ekoka,Kung-Ekoka,6900,2,N,knw,Kung-Ekoka,3,4,Ethnic Religions,10,0.2,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,4,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-7.28215,14.34318,
166,AO,Angola,12857,105423,Kung-Tsumkwe,Kung-Tsumkwe,9200,4,N,ktz,Ju'hoan,4,4,Ethnic Religions,10,10,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,3,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-17.711445,20.892357,
167,AO,Angola,20990,117709,Kuvale,Kuvale,86000,5,N,olu,Kuvale,2,1,Christianity,80,12,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-15,12.5,
168,AO,Angola,21064,117895,Kwandu,Kwandu,7400,5,N,xdo,Kwandu,3,1,Christianity,85,30,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-14.046703,13.313938,
169,AO,Angola,12914,105527,Kwanyama,Kwanyama,1163000,5,N,kua,Oshiwambo,5,1,Christianity,95,19.093,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-17.03144,16.34135,
170,AO,Angola,10676,101038,"Kxoe, Xun","Kxoe, Xun",300,5,N,xuu,Khwedam,3,4,Ethnic Religions,20,15,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,5,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-17.65705,22.41191,
171,AO,Angola,12962,105602,Lali,Lali,4900,5,N,ldi,Laari,4,1,Christianity,95,30,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,0.316111,32.574811,
172,AO,Angola,13068,105785,Lingala,Lingala,134000,5,N,lin,Lingala,5,1,Christianity,98,18,22,A013,Sub-Saharan Peoples,334,C0258,"Bantu, Central-Congo",10,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-7.611541659,15.05385396,
173,AO,Angola,13127,105890,Lozi,Lozi,8100,5,N,loz,Lozi,5,1,Christianity,97,12,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",5,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-14.98874883,20.9365993,
174,AO,Angola,13134,105899,Luba-Lulua,Luba-Lulua,69000,5,N,lua,Luba-Kasai,5,1,Christianity,84,18,22,A013,Sub-Saharan Peoples,337,C0261,"Bantu, Central-Luba",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-8.426416,20.73772,
175,AO,Angola,13138,105903,Luchazi,Luchazi,598000,5,N,lch,Lucazi,5,1,Christianity,92,45,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-13.71307,20.37763,
176,AO,Angola,13146,105915,Luimbi,Luimbi,101000,5,N,lum,Luimbi,5,1,Christianity,60,30,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-11.43456,17.44547,
177,AO,Angola,13153,105926,Lunda,Lunda,331000,5,N,lun,Lunda,5,1,Christianity,94,35,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-11.18875,22.90985,
178,AO,Angola,13276,107155,"Lunda, Ndembu","Lunda, Ndembu",17000,5,N,lun,Lunda,5,1,Christianity,94,20,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-11.18875,22.90985,
179,AO,Angola,13168,105947,"Luvale, Lwena","Luvale, Lwena",1055000,5,N,lue,Luvale,5,1,Christianity,97,24.708,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-12.07916,20.12819,
180,AO,Angola,12911,105524,"Luyana, Kwangali","Luyana, Kwangali",25000,5,N,kwn,Kwangali,5,1,Christianity,90,12,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-17.43029,19.04544,
181,AO,Angola,13167,105946,Lwalwa,Lwalwa,23000,4,N,lwa,Lwalu,1,1,Christianity,94,5,22,A013,Sub-Saharan Peoples,337,C0261,"Bantu, Central-Luba",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-7.683371,21.373317,
182,AO,Angola,13569,106380,Masi,Masi,4600,2,N,mho,Mashi,4,4,Ethnic Religions,25,0.5,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-15.95814,21.90066,
183,AO,Angola,13617,106459,Mbangala,Mbangala,632000,2,N,mxg,Mbangala,3,4,Ethnic Religions,50,1.5,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-9.16974,17.57672,
184,AO,Angola,13639,106490,Mbukushu,"Mbukushu, Kusso",14000,5,N,mhw,Mbukushu,4,4,Ethnic Religions,50,17,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",4,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-16.94924,22.48909,
185,AO,Angola,13643,106495,Mbunda,Mbunda,300000,4,N,mck,Mbunda,5,1,Christianity,80,4,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-14.59088,21.59839,
186,AO,Angola,13645,106499,Mbwela,"Mbwela, Ambuella",493000,5,N,mfu,Mbwela,1,1,Christianity,80,27,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-13.38274,18.12592,
187,AO,Angola,21580,,Mpinda,Mpinda,30000,4,N,pnd,Mpinda,1,4,Ethnic Religions,20,8,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-10.736136,13.765602,
188,AO,Angola,13287,107167,Ndombe,Ndombe,46000,4,N,ndq,Ndombe,1,4,Ethnic Religions,40,7,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-12.965,13.37172,
189,AO,Angola,13339,107243,Ngandyera,Ngandyera,28000,4,N,nne,Ngandyera,1,1,Christianity,70,3,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-16.63593,21.19282,
190,AO,Angola,21063,117894,Ngendelengo,Ngendelengo,1200,5,N,nql,Ngendelengo,1,1,Christianity,80,25,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-14.060956,13.174088,
191,AO,Angola,13414,107352,Nkangala,Nkangala,49000,4,N,nkn,Nkangala,2,4,Ethnic Religions,40,5,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-13.39491,19.02923,
192,AO,Angola,13417,107355,Nkhumbi,Nkhumbi,392000,3,N,khu,Nkumbi,3,1,Christianity,70,0.5,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-15.40955,14.13565,
193,AO,Angola,14084,107538,Nyaneka,Nyaneka,769000,4,N,nyk,Nyaneka,4,1,Christianity,90,8,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-15.96162,14.94004,
194,AO,Angola,14092,107553,"Nyemba, Ngangela","Nyemba, Ngangela",496000,3,N,nba,Nyemba,3,1,Christianity,85,0.2,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-15.62958,17.9972,
195,AO,Angola,15706,110393,"Ovimbundu, Umbundu","Ovimbundu, Umbundu",9266000,5,N,umb,Umbundu,5,1,Christianity,96.6,26.955,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-12.93443,14.51821,
196,AO,Angola,14449,108129,Portuguese,"Portuguese, Branco",430000,3,N,por,Portuguese,5,1,Christianity,95,0.4,12,A003,Eurasian Peoples,271,C0182,"Portuguese, European",47,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-9.32801086,13.25726522,
197,AO,Angola,10598,115249,"Pygmy, Bakwe","Pygmy, Bakwe",22000,4,N,kng,Koongo,5,4,Ethnic Religions,25,5,22,A013,Sub-Saharan Peoples,273,C0184,Pygmy,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-6.079649843,14.29157694,
198,AO,Angola,14604,108462,Ruund,"Ruund, Northern Lunda",226000,5,N,rnd,Ruund,5,1,Christianity,96,20,22,A013,Sub-Saharan Peoples,337,C0261,"Bantu, Central-Luba",2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-7.31907,19.76441,
199,AO,Angola,14668,108562,Sama,"Sama, Kissama",56000,4,N,smd,Sama,1,1,Christianity,65,3,22,A013,Sub-Saharan Peoples,340,C0264,"Bantu, Central-Southwest",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-9.86931,13.87134,
200,AO,Angola,14093,107555,"Simaa, Nyengo","Simaa, Nyengo",22000,4,N,nye,Nyengo,1,4,Ethnic Religions,50,4,22,A013,Sub-Saharan Peoples,338,C0262,"Bantu, Central-South",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-17.12275,22.41077,
